,GRDC_6335117,GRDC_6335125,GRDC_6342660,GRDC_6342670,GRDC_6342675
2016-04-06,1.3299255,1.7110813,0.6600126,0.3983894,0.4511246
2016-04-07,1.1696584,1.4778394,0.60409653,0.36835647,0.4143679
2016-04-08,0.96712345,1.2266928,0.74633586,0.37501055,0.4518445
2016-04-09,0.8126799,1.0719587,0.92412263,0.41077292,0.514005
2016-04-10,0.7044838,0.97687006,0.7874116,0.38858312,0.47126615
2016-04-11,0.6207534,0.9063464,0.67596227,0.35302508,0.4226668
2016-04-12,0.58511305,1.1029619,0.6820473,0.33952862,0.41333842
2016-04-13,0.66378486,1.4194491,0.8235358,0.39798778,0.49843836
2016-04-14,0.60657954,1.4059942,0.87310255,0.40057182,0.50231165
2016-04-15,0.64053935,1.8192755,0.85224575,0.3890671,0.49421132
2016-04-16,0.74665,2.9662251,0.8060644,0.39886415,0.49569708
2016-04-17,0.8731475,5.0514436,1.531804,0.67209494,0.8801345
2016-04-18,0.75025046,5.2358046,1.8586748,0.7319087,0.9726753
2016-04-19,0.64381254,3.9982233,1.3609247,0.5924361,0.7439848
2016-04-20,0.5632501,2.6887298,0.96435165,0.4841863,0.5854299
2016-04-21,0.5031723,1.8962598,0.80328715,0.43112576,0.516265
2016-04-22,0.45697612,1.5053492,0.7190615,0.39305514,0.47269964
2016-04-23,0.50412476,1.5286281,0.78648984,0.37568313,0.47364295
2016-04-24,0.48813397,1.4181962,0.68028617,0.32647145,0.40612566
2016-04-25,0.54979235,1.3600508,0.64540035,0.29288065,0.3735394
2016-04-26,0.65342283,2.386262,0.811501,0.3549049,0.46489763
2016-04-27,0.6188898,2.3437977,0.79496765,0.36408788,0.46202785
2016-04-28,0.55937624,1.9165399,0.7040603,0.33852178,0.42065167
2016-04-29,0.5026166,1.6018729,0.6553651,0.32373565,0.4014746
2016-04-30,0.5644958,3.1600528,0.6494655,0.32505947,0.40568084
2016-05-01,0.6804617,4.412571,0.8720052,0.34339273,0.4797799
2016-05-02,0.6181917,3.8395905,0.7986704,0.3577553,0.47107846
2016-05-03,0.5962287,3.84965,1.0056909,0.3727504,0.53504676
2016-05-04,0.5330372,3.0795083,0.9336265,0.38909888,0.5348179
2016-05-05,0.48548484,2.27703,0.7726561,0.36311668,0.4713933
2016-05-06,0.45120573,1.8144689,0.7224717,0.3586331,0.46189266
2016-05-07,0.41928393,1.5423187,0.6798712,0.34372854,0.4435879
2016-05-08,0.3950392,1.3504039,0.63296473,0.32741642,0.41880244
2016-05-09,0.37311423,1.1953917,0.59797084,0.3161193,0.4005196
2016-05-10,0.38280964,1.2861531,0.5941391,0.3007384,0.38696402
2016-05-11,0.39155525,1.435082,0.561792,0.3040163,0.37963164
2016-05-12,0.3921669,3.4582705,0.6355775,0.2976904,0.40068167
2016-05-13,0.4341696,5.483558,1.9532151,0.723598,1.1215844
2016-05-14,0.41767597,6.25765,2.5842366,0.7829385,1.2664057
2016-05-15,0.37091768,5.3358045,1.8818027,0.62193596,0.90378916
2016-05-16,0.35194027,5.4337883,1.4952166,0.5576172,0.78010285
2016-05-17,0.34371245,4.3104825,1.0992576,0.48957276,0.63949597
2016-05-18,0.32017863,3.2578683,0.8749756,0.42832488,0.55003566
2016-05-19,0.32983053,3.8726168,1.240154,0.44261223,0.634317
2016-05-20,0.33766443,3.1935053,1.0947251,0.4425134,0.5909182
2016-05-21,0.30562627,2.316862,0.89653033,0.4033693,0.5288601
2016-05-22,0.29196745,2.1606464,0.84405,0.38451374,0.50364697
2016-05-23,0.3337295,3.0883446,1.6600207,0.5686879,0.8570244
2016-05-24,0.44446206,3.357823,3.478826,1.2877723,1.9723716
2016-05-25,0.44189388,2.6067796,2.9857574,1.0541679,1.5552114
2016-05-26,0.38443625,2.1954575,1.9080117,0.8019755,1.0436594
2016-05-27,0.47969413,1.855017,1.3967162,0.6744231,0.84772503
2016-05-28,0.51091605,2.3103561,1.1851587,0.64247686,0.8062663
2016-05-29,0.6430975,3.5668597,1.7768635,1.1746197,1.4117206
2016-05-30,2.2864692,4.4877644,2.5229104,1.1987762,1.5524911
2016-05-31,1.9848568,3.7024856,2.6974165,1.1664107,1.5277773
2016-06-01,2.2914896,2.4909196,3.0114856,1.5029452,1.9247477
2016-06-02,2.2189994,1.8727276,2.3884053,1.2620114,1.5833964
2016-06-03,1.8563836,2.698464,2.1769829,1.2291639,1.5208714
2016-06-04,2.0938413,3.0655136,2.1174312,1.0939887,1.3947756
2016-06-05,1.7773714,3.2331042,2.327917,1.0172051,1.439011
2016-06-06,1.3851464,2.6612191,1.7059464,0.79239416,1.0635684
2016-06-07,1.1036525,2.5134442,1.1921858,0.63033986,0.795148
2016-06-08,1.1462653,4.3149433,1.3792701,0.5697302,0.78584063
2016-06-09,0.95453846,4.4160237,1.7591026,0.6501007,0.97424173
2016-06-10,0.795219,3.181385,1.3352412,0.5812452,0.78709984
2016-06-11,0.7220324,3.6781135,1.2605441,0.5280341,0.73064387
2016-06-12,0.6964469,4.096031,1.4213225,0.6417755,0.90490603
2016-06-13,0.8058874,4.750081,1.6304519,0.79966694,1.0919508
2016-06-14,0.8941688,5.003813,1.6310434,0.772731,1.0302958
2016-06-15,0.90158194,4.1067076,1.5843503,0.82472825,1.061364
2016-06-16,0.82277066,4.525937,1.8906955,0.97329766,1.2493912
2016-06-17,0.77190703,4.7535834,2.7633772,1.1995775,1.6072153
2016-06-18,0.70114577,4.2983503,2.3089573,1.0159918,1.2957797
2016-06-19,0.6213497,3.5361037,2.2156653,0.9118766,1.196342
2016-06-20,0.60815716,2.7589288,1.5901681,0.7255975,0.9061625
2016-06-21,0.5652842,2.238841,1.1148639,0.5904727,0.7130647
2016-06-22,0.505705,1.8026973,0.9328917,0.526203,0.63886315
2016-06-23,0.45701146,1.533592,0.8369256,0.48177207,0.58761275
2016-06-24,0.4853087,1.3346603,0.7560992,0.44394064,0.5385083
2016-06-25,1.155841,2.0776935,0.77444386,0.44084042,0.55543596
2016-06-26,1.001116,1.7796129,0.7326838,0.44773144,0.5248414
2016-06-27,0.8353409,1.3343837,0.86273396,0.46302164,0.5650158
2016-06-28,0.74028254,1.1547985,0.7505424,0.45951223,0.5242537
2016-06-29,0.6413756,1.0445862,0.6476829,0.41289294,0.46584147
2016-06-30,0.5662678,1.022316,0.7504439,0.39494586,0.48243588
2016-07-01,0.50538975,0.93764365,0.67500246,0.4129215,0.47041512
2016-07-02,0.48280555,1.0173593,0.76311505,0.37709492,0.45993602
2016-07-03,0.458512,0.8995851,0.6496943,0.3729331,0.42181462
2016-07-04,0.40932804,0.8053074,0.5575099,0.34278387,0.38116682
2016-07-05,0.3758635,0.7480824,0.52531826,0.32506502,0.36447638
2016-07-06,0.35408443,0.6789651,0.47127122,0.31054872,0.33439535
2016-07-07,0.33077472,0.63707626,0.4401393,0.29453158,0.3151275
2016-07-08,0.3054058,0.61718714,0.4360155,0.29323292,0.31710196
2016-07-09,0.29346,0.585208,0.42626768,0.29058248,0.31155944
2016-07-10,0.27846563,0.5737595,0.419361,0.29268247,0.3115415
2016-07-11,0.26409185,0.7414338,0.45396298,0.28389704,0.3320307
2016-07-12,0.2579655,1.1564034,1.294854,0.56835574,0.7191693
2016-07-13,0.23859555,1.4276578,3.4254313,1.4861276,1.9782224
2016-07-14,0.31498873,1.2949339,4.4746413,2.1702132,2.8108244
2016-07-15,0.2816447,1.0138882,3.7188535,1.7250237,2.1938405
2016-07-16,0.2613554,0.8390662,2.20605,1.1299096,1.281139
2016-07-17,0.24571961,0.7600838,1.3075345,0.84168863,0.9012656
2016-07-18,0.23165047,0.7042454,0.98201376,0.68655676,0.74043345
2016-07-19,0.23073965,0.66263103,0.8307488,0.58157414,0.6322303
2016-07-20,0.21578908,0.63436705,0.72784144,0.507406,0.5541671
2016-07-21,0.19046783,0.606374,0.7226681,0.45501816,0.51433223
2016-07-22,0.23330665,0.66769975,0.6511772,0.44071287,0.48123926
2016-07-23,0.19411731,0.75194055,0.645288,0.48585933,0.5226338
2016-07-24,0.28416443,0.7810576,0.5926825,0.5143301,0.51233435
2016-07-25,0.27184808,0.71368515,0.587829,0.46181864,0.47719294
2016-07-26,0.2367211,0.7927331,0.84896576,0.5023531,0.5800473
2016-07-27,0.3257274,0.7255971,0.93118864,0.54834646,0.62501526
2016-07-28,0.27082622,0.6388718,0.750594,0.5132209,0.5536743
2016-07-29,0.2831195,0.5922538,0.620685,0.4527853,0.47831023
2016-07-30,0.25948554,0.56557107,0.5555571,0.41041827,0.43278795
2016-07-31,0.2515403,1.0087305,0.7735802,0.47638345,0.53209394
2016-08-01,0.244982,0.9033503,0.6565976,0.49545497,0.50667995
2016-08-02,0.2001217,0.7677928,0.59794587,0.42888194,0.4484182
2016-08-03,0.26545006,0.692655,0.55366814,0.41641337,0.43322814
2016-08-04,0.24807817,0.8734658,0.5107266,0.3837639,0.40357518
2016-08-05,0.33947307,0.8966868,2.267611,1.3969973,1.6886488
2016-08-06,0.28122407,0.77597034,1.9354453,1.1439291,1.3601725
2016-08-07,0.26021737,0.6848221,1.1995798,0.82700026,0.8991606
2016-08-08,0.23963618,0.62746793,0.88288975,0.66255677,0.71064156
2016-08-09,0.21525466,0.563476,1.3143638,0.8106923,0.96874803
2016-08-10,0.2258156,0.5226428,1.2333754,0.76686466,0.9003241
2016-08-11,0.20047837,0.49290812,0.9065421,0.61995983,0.6912279
2016-08-12,0.22070092,0.4868102,0.9184803,0.5404528,0.62636864
2016-08-13,0.20324516,0.4975291,0.80857605,0.50685275,0.5825103
2016-08-14,0.19167197,0.49084556,0.71070117,0.45708543,0.52999383
2016-08-15,0.18793392,0.47780454,0.64289623,0.41444063,0.48442543
2016-08-16,0.18448025,0.47130316,0.5858842,0.38247484,0.4462409
2016-08-17,0.17640191,0.45137632,0.52596647,0.35306776,0.40609533
2016-08-18,0.1687305,0.4839055,0.54187524,0.3277653,0.38627183
2016-08-19,0.16032493,0.53016067,0.51980317,0.32575643,0.38171518
2016-08-20,0.16347784,0.5947548,0.6188942,0.3172531,0.40726286
2016-08-21,0.16714561,0.5910152,1.3382055,0.6093701,0.84321165
2016-08-22,0.18000352,0.5282291,1.0849582,0.61780906,0.7507373
2016-08-23,0.17025632,0.51140606,0.789693,0.51741487,0.600343
2016-08-24,0.16168922,0.5014198,0.6653225,0.4530061,0.52385336
2016-08-25,0.16211253,0.48908067,0.5882344,0.40912718,0.47123814
2016-08-26,0.15208918,0.48487777,0.54034024,0.37885612,0.4370163
2016-08-27,0.14841193,0.47538596,0.50477415,0.35782087,0.41169733
2016-08-28,0.15535945,0.46154732,0.48159587,0.3407882,0.39413702
2016-08-29,0.16490537,0.43237853,0.527565,0.31355864,0.38015854
2016-08-30,0.1678142,0.44726276,0.497626,0.33403838,0.38335043
2016-08-31,0.1601196,0.42930138,0.4419036,0.31445324,0.35755628
2016-09-01,0.15445423,0.4224069,0.46434635,0.2939121,0.34273434
2016-09-02,0.16012752,0.4161088,0.44050217,0.30260628,0.3511666
2016-09-03,0.14976609,0.40880144,0.40002525,0.2858799,0.32897174
2016-09-04,0.09254742,0.38556433,0.4365456,0.26101446,0.31929457
2016-09-05,0.2113871,0.39051908,0.51564986,0.2929542,0.35656935
2016-09-06,0.18907589,0.40657914,0.5068866,0.3276409,0.38192683
2016-09-07,0.18172842,0.39531898,0.45571887,0.32029516,0.3668537
2016-09-08,0.17144728,0.39887744,0.42210287,0.30266845,0.3457818
2016-09-09,0.16719753,0.39667773,0.4023772,0.29414195,0.3341102
2016-09-10,0.16079593,0.39636153,0.38056296,0.2825833,0.3197617
2016-09-11,0.16393042,0.39539826,0.36794615,0.27687085,0.30978972
2016-09-12,0.15670478,0.38785154,0.3574959,0.27266467,0.3045795
2016-09-13,0.15355164,0.4040169,0.34474474,0.2708351,0.29928017
2016-09-14,0.15395641,0.4001174,0.3320496,0.26567596,0.2918821
2016-09-15,0.14213324,0.37532043,0.32268637,0.2614956,0.28734308
2016-09-16,0.1684084,0.34864116,0.30912042,0.23814172,0.26236415
2016-09-17,0.122189164,0.38833743,1.8037755,1.076949,1.300814
2016-09-18,0.115762174,0.6837102,2.5957127,1.2230738,1.6046555
2016-09-19,0.235695,0.7486714,2.570835,1.087267,1.447237
2016-09-20,0.19024646,0.6290381,1.7219481,0.82706165,1.0303773
2016-09-21,0.18634945,0.5356076,1.0477529,0.63681734,0.7512651
2016-09-22,0.17232466,0.47764838,0.7849755,0.52191484,0.6111561
2016-09-23,0.1625157,0.4412052,0.6672856,0.44500774,0.52440137
2016-09-24,0.15512925,0.41838408,0.59932446,0.39220464,0.47055036
2016-09-25,0.1477918,0.40816903,0.5463228,0.35663754,0.43008834
2016-09-26,0.13144398,0.38854927,0.5135426,0.3266546,0.40121746
2016-09-27,0.1415953,0.43511003,0.48506743,0.30740762,0.3780356
2016-09-28,0.14106327,0.46173805,0.46120924,0.28986883,0.35967577
2016-09-29,0.13866156,0.43675768,0.46013057,0.2883218,0.35907972
2016-09-30,0.12246114,0.41833436,0.45078433,0.2809404,0.35217285
2016-10-01,0.048561335,0.39105266,0.43246514,0.2660904,0.3376888
2016-10-02,0.24118912,0.3839876,0.6762481,0.28117967,0.40589696
2016-10-03,0.15741706,0.35516346,0.7023381,0.35658157,0.46032524
2016-10-04,0.200894,0.3407464,0.7321758,0.34620678,0.46616024
2016-10-05,0.1665088,0.3140887,0.58706564,0.33187556,0.41866708
2016-10-06,0.14961898,0.29055405,0.6573946,0.29844368,0.41682184
2016-10-07,0.13002068,0.29676926,0.6629835,0.31387067,0.43116927
2016-10-08,0.11831671,0.28574836,0.6295106,0.28310525,0.4062243
2016-10-09,0.11090875,0.29386115,0.55936015,0.26209003,0.37645704
2016-10-10,0.11727339,0.34365213,0.5627172,0.24460196,0.3762796
2016-10-11,0.100973666,0.31541568,0.60478306,0.25407833,0.39154035
2016-10-12,0.091905475,0.30039072,0.5763618,0.25191474,0.38981634
2016-10-13,0.08972752,0.29581773,0.5379525,0.25119603,0.37899286
2016-10-14,0.06165701,0.31002027,0.55371934,0.26196575,0.39667243
2016-10-15,0.09669882,0.32333177,0.60730815,0.27326196,0.41942412
2016-10-16,0.081653595,0.3259489,0.58346117,0.2757268,0.41895968
2016-10-17,0.039850593,0.33852255,0.55171233,0.263515,0.40058535
2016-10-18,0.1046744,0.40037972,0.834349,0.29450816,0.51732165
2016-10-19,0.06461954,0.44765556,0.81173223,0.34040457,0.53334475
2016-10-20,0.06319553,0.4436074,0.7026988,0.3220138,0.5033706
2016-10-21,0.19948429,0.47699016,0.6734966,0.31197155,0.4772309
2016-10-22,0.13578147,0.46284187,0.5926651,0.29490042,0.4395947
2016-10-23,0.14622474,0.48569155,0.5410272,0.27336967,0.407331
2016-10-24,0.24911743,0.5616952,0.564366,0.2899406,0.43058312
2016-10-25,0.4039734,1.0003288,0.66816294,0.3146782,0.49412352
2016-10-26,0.36086106,0.88311917,0.6265779,0.3377083,0.4849918
2016-10-27,0.30431044,0.7205693,0.55391705,0.3015449,0.435731
2016-10-28,0.26199657,0.6208166,0.50361836,0.28163266,0.40314072
2016-10-29,0.22667557,0.56448746,0.5095812,0.27968395,0.40152735
2016-10-30,0.20408624,0.5137972,0.473051,0.2647801,0.37610847
2016-10-31,0.17672038,0.47698128,0.45233756,0.25039023,0.35910052
2016-11-01,0.16197544,0.4656731,0.4332344,0.2387585,0.34425658
2016-11-02,0.14213514,0.45686746,0.5225055,0.24334008,0.36932445
2016-11-03,0.13175547,0.42459577,0.48358703,0.24305522,0.355807
2016-11-04,0.11210561,0.40360683,0.4242574,0.21697319,0.31406546
2016-11-05,0.2427352,0.66700375,0.574016,0.2480579,0.3805632
2016-11-06,0.29978472,0.7589889,0.9817506,0.35708576,0.579317
2016-11-07,0.2465018,0.6541519,0.8533495,0.35933065,0.524962
2016-11-08,0.22128671,0.5742892,0.6782251,0.30822152,0.4425388
2016-11-09,0.23948014,0.7449094,0.6286086,0.29267418,0.41462553
2016-11-10,0.3145736,1.2623856,0.85222936,0.3741132,0.53548074
2016-11-11,0.35811347,2.474479,1.4931074,0.6400952,0.90066874
2016-11-12,0.3275407,2.0976791,1.2884611,0.57931036,0.77563757
2016-11-13,0.2943943,1.5191004,0.9514532,0.47975773,0.6088839
2016-11-14,0.25997287,1.147803,0.7673692,0.41616613,0.51432467
2016-11-15,0.26648247,1.0132524,0.807325,0.43028808,0.53691137
2016-11-16,0.30443835,1.2725128,1.9315014,1.1457722,1.3927317
2016-11-17,0.3204813,1.3375537,1.9371736,1.1697832,1.3852074
2016-11-18,0.43320638,2.003818,1.5719094,0.9799962,1.1112175
2016-11-19,0.43693602,2.590596,2.286985,1.3614647,1.5244308
2016-11-20,0.4086576,2.1483111,1.86412,1.1015071,1.2011714
2016-11-21,0.3999638,1.6870623,1.3480849,0.8839167,0.9254009
2016-11-22,0.445211,1.4645059,1.096475,0.764194,0.7972132
2016-11-23,0.4207757,1.2459685,0.9263108,0.6547016,0.68144053
2016-11-24,0.38431412,1.064976,0.80473685,0.57198477,0.5964108
2016-11-25,0.35716218,0.9469594,0.7403858,0.5215487,0.54579026
2016-11-26,0.3306266,0.87819195,0.6906947,0.4828574,0.5090551
2016-11-27,0.30472916,0.81313217,0.6663939,0.44664884,0.47606772
2016-11-28,0.27058917,0.69133323,0.55748653,0.37230492,0.39011198
2016-11-29,0.2358042,0.6149335,0.48410797,0.3190831,0.3319654
2016-11-30,0.2201342,0.58389854,0.4727887,0.30238575,0.31950122
2016-12-01,0.21289188,0.5636312,0.5020735,0.31627458,0.33925945
2016-12-02,0.22180897,0.5586643,0.576625,0.3349449,0.36882722
2016-12-03,0.19369072,0.53993976,0.5268224,0.30583125,0.33482397
2016-12-04,0.18235451,0.50839895,0.49353784,0.29071003,0.31104147
2016-12-05,0.17434078,0.50569737,0.474999,0.27325916,0.29356384
2016-12-06,0.16615582,0.50620127,0.47547275,0.27337873,0.2943495
2016-12-07,0.1691603,0.48513108,0.46217793,0.26229042,0.28130752
2016-12-08,0.17917585,0.50421536,0.48301083,0.27644145,0.2973274
2016-12-09,0.1840812,0.49701595,0.5169415,0.3027072,0.32633084
2016-12-10,0.18651843,0.49251157,0.52623475,0.31132352,0.33265167
2016-12-11,0.20191556,0.5128896,0.5580871,0.32652116,0.34777313
2016-12-12,0.20701551,0.5131476,0.6154785,0.36310077,0.38548225
2016-12-13,0.20796692,0.49813116,0.581775,0.35826302,0.37124532
2016-12-14,0.22467571,0.5055673,0.5925902,0.3736139,0.39097935
2016-12-15,0.21415961,0.47945172,0.57723963,0.3638907,0.38125592
2016-12-16,0.20101106,0.46376473,0.5187345,0.32471466,0.3347612
2016-12-17,0.19469392,0.47045124,0.48857594,0.3026175,0.3110928
2016-12-18,0.19429487,0.46718436,0.5775925,0.32563305,0.34939092
2016-12-19,0.19033605,0.4373641,0.55670416,0.3286844,0.34713346
2016-12-20,0.17874342,0.422675,0.5180409,0.3095755,0.32300824
2016-12-21,0.17251933,0.4212095,0.4890105,0.29220885,0.3030501
2016-12-22,0.18946701,0.4388584,0.47869378,0.2845251,0.29449737
2016-12-23,0.20350808,0.47352004,0.4976356,0.2987793,0.30946034
2016-12-24,0.21514815,0.5240511,0.56232846,0.34466404,0.3581972
2016-12-25,0.22343272,0.53470117,0.6678832,0.41470498,0.43324155
2016-12-26,0.22683054,0.5594542,0.79154253,0.4730121,0.506836
2016-12-27,0.20629895,0.49629015,0.6915784,0.43064654,0.4491701
2016-12-28,0.19255263,0.455029,0.6415407,0.41604584,0.42666167
2016-12-29,0.18297559,0.4321592,0.5904665,0.38544154,0.3938815
2016-12-30,0.16446,0.41447777,0.5160555,0.3350324,0.34002644
2016-12-31,0.15200436,0.40483594,0.45929658,0.2956735,0.29602396
2017-01-01,0.14794326,0.400204,0.44578588,0.28226477,0.2848475
2017-01-02,0.15882218,0.42542672,0.5249568,0.31368226,0.32713354
2017-01-03,0.17491347,0.42312115,0.5154866,0.32380235,0.33338308
2017-01-04,0.18857527,0.6354866,0.82885206,0.4630857,0.50887847
2017-01-05,0.18573743,0.7621623,0.8036928,0.45375794,0.49308157
2017-01-06,0.15839374,0.5389401,0.5707767,0.3354516,0.3504858
2017-01-07,0.16527832,0.46973187,0.5520128,0.33802247,0.34784585
2017-01-08,0.19555533,0.5695745,1.0413592,0.60676587,0.6674621
2017-01-09,0.19567049,0.5498368,0.9189228,0.5636718,0.60737234
2017-01-10,0.26246977,0.7503491,0.706983,0.45648223,0.4795547
2017-01-11,0.3083611,0.9682951,0.88868487,0.53729564,0.57820463
2017-01-12,0.3791229,1.3624144,1.1262925,0.67033094,0.7354003
2017-01-13,0.4842487,1.5798926,1.1289467,0.7092352,0.76010156
2017-01-14,0.4860698,2.0828254,1.1812327,0.7780996,0.8191333
2017-01-15,0.4460653,1.9939153,1.1163213,0.77954936,0.81080663
2017-01-16,0.38716227,1.5990198,1.1159117,0.7569293,0.79210806
2017-01-17,0.34216517,1.2142544,0.9400613,0.6494612,0.6774379
2017-01-18,0.31205726,1.0157801,0.8027418,0.5769361,0.5957532
2017-01-19,0.27641356,0.86585367,0.7103755,0.51739085,0.5341999
2017-01-20,0.25602728,0.73175097,0.64174736,0.47916085,0.49427956
2017-01-21,0.24902481,0.6708345,0.5866916,0.43358493,0.4396909
2017-01-22,0.23947042,0.62444544,0.5465149,0.40886378,0.41300052
2017-01-23,0.22688007,0.611868,0.51125664,0.37205172,0.38759255
2017-01-24,0.21948266,0.5569035,0.49595314,0.3625443,0.37460744
2017-01-25,0.20987707,0.5260073,0.49016708,0.36626983,0.37510824
2017-01-26,0.20947075,0.5329339,0.55095917,0.42818272,0.43510664
2017-01-27,0.2121473,0.58740366,0.5426455,0.4235952,0.4292286
2017-01-28,0.22141439,0.6205724,0.54323626,0.41141456,0.419873
2017-01-29,0.23569727,0.66056085,0.56260043,0.42021412,0.4314018
2017-01-30,0.33386755,1.0896807,0.68050003,0.5018479,0.51394403
2017-01-31,0.34252787,2.4109,2.0978813,1.5087361,1.6184235
2017-02-01,0.34005356,2.4448438,2.1226845,1.4312896,1.5660169
2017-02-02,0.36652446,2.110541,1.747838,1.2698079,1.3462787
2017-02-03,0.40183592,2.2786312,1.5943916,1.2428745,1.2933046
2017-02-04,0.48274785,2.581976,1.4008825,1.1640978,1.1915898
2017-02-05,0.53506553,2.736792,1.2160995,1.0567476,1.0591214
2017-02-06,0.5424397,2.3771973,1.107188,0.9732343,0.98172235
2017-02-07,0.58522654,1.9641593,0.98962396,0.8797499,0.88440144
2017-02-08,0.52724314,1.5981293,0.87377906,0.77991974,0.77346444
2017-02-09,0.47176534,1.296851,0.7744045,0.6895046,0.68225646
2017-02-10,0.4370138,1.1797504,0.747126,0.6671458,0.6577132
2017-02-11,0.6772735,1.0844694,0.73907006,0.657038,0.6421661
2017-02-12,0.69801867,1.0150132,0.70354855,0.6133403,0.6030562
2017-02-13,0.63032866,0.92433757,0.6743366,0.57873416,0.56885594
2017-02-14,0.5783552,0.8745984,0.65756047,0.5556909,0.5469269
2017-02-15,0.5419296,0.8448079,0.64694095,0.5327311,0.5278277
2017-02-16,0.5415598,0.83184284,0.64549077,0.5232384,0.51622295
2017-02-17,0.5760511,1.1363579,1.073942,0.77480936,0.7893187
2017-02-18,0.53454876,1.0446959,1.0546618,0.7593849,0.7825093
2017-02-19,0.5202955,0.91780096,0.9191693,0.6756111,0.69051796
2017-02-20,0.5301854,0.9625879,1.1465563,0.8930668,0.8896423
2017-02-21,0.57433033,1.9447318,1.9612172,1.6442014,1.6055806
2017-02-22,0.601815,1.8772352,1.7799969,1.5380325,1.4697014
2017-02-23,0.5776925,1.6617458,1.3909045,1.2246902,1.1680636
2017-02-24,0.52906996,1.8356299,1.3481774,1.133117,1.094662
2017-02-25,0.4720515,1.4800459,1.0304496,0.8635448,0.8380104
2017-02-26,0.45043534,1.2167842,0.85187036,0.71900433,0.69657767
2017-02-27,0.5981497,1.0956998,0.7620287,0.63229054,0.61892796
2017-02-28,0.8444022,2.5807977,1.0569929,0.75833166,0.7384395
2017-03-01,1.0707688,3.3280115,1.0352482,0.74439555,0.7234037
2017-03-02,1.0086014,3.8433394,1.3135011,0.9898633,0.9403199
2017-03-03,0.8666613,3.0817676,1.0904685,0.82027733,0.7828941
2017-03-04,0.8150192,2.4498427,0.9365678,0.7180488,0.6922178
2017-03-05,1.0241753,2.4973621,0.91315705,0.68556035,0.66648424
2017-03-06,1.1227856,2.9758801,0.938905,0.67633665,0.6636002
2017-03-07,1.0346613,3.8503022,1.226232,0.79561436,0.8101907
2017-03-08,1.4586291,4.5701337,1.3359258,0.84334195,0.85169303
2017-03-09,1.5008426,6.8280654,3.5368385,2.3472075,2.48282
2017-03-10,1.2536869,6.4739265,3.5603995,2.2199104,2.3618035
2017-03-11,1.0380875,5.1503906,2.3896658,1.4814072,1.5267625
2017-03-12,0.87667125,3.7564173,1.4831568,1.0260344,1.0257314
2017-03-13,0.7548323,2.6858368,1.0839759,0.8013532,0.7986158
2017-03-14,0.67014563,2.0617943,0.9301441,0.687383,0.6905208
2017-03-15,0.6029645,1.7211204,0.8398853,0.6092608,0.61598146
2017-03-16,0.5486969,1.4824874,0.7805936,0.548282,0.562112
2017-03-17,0.5078343,1.3499912,0.81603754,0.53940576,0.5663708
2017-03-18,0.627522,2.4869246,1.6330938,1.0603565,1.0597943
2017-03-19,0.59371847,2.8596117,2.1608505,1.4878175,1.4265012
2017-03-20,0.5462485,2.3026152,1.7183332,1.1657753,1.1239117
2017-03-21,0.5869225,2.1010017,1.2443309,0.86954165,0.8466158
2017-03-22,0.53393114,2.0513506,1.2607315,0.90355384,0.86601424
2017-03-23,0.4876178,1.7768791,1.0426859,0.7449963,0.7288515
2017-03-24,0.4418298,1.4511713,0.8647842,0.6132699,0.6101608
2017-03-25,0.40777272,1.2378095,0.7533876,0.5245734,0.531503
2017-03-26,0.37508202,1.0795703,0.67292386,0.45569175,0.47066414
2017-03-27,0.3529275,0.9674032,0.6281047,0.41385597,0.43449253
2017-03-28,0.33819276,0.9046395,0.6133538,0.39453167,0.42203987
2017-03-29,0.3242401,0.8422127,0.6173751,0.3875463,0.42252064
2017-03-30,0.30858994,0.79338,0.5990167,0.36786973,0.4074248
2017-03-31,0.29479456,0.75955737,0.5963741,0.36118025,0.40509987
2017-04-01,0.28486198,0.70570654,0.61181855,0.3528692,0.4055981
2017-04-02,0.27563453,0.717455,0.59198856,0.33906978,0.39325434
2017-04-03,0.27252668,0.70674443,0.8977401,0.46437413,0.5501098
2017-04-04,0.2518916,0.7197772,1.1033608,0.5140404,0.6346772
2017-04-05,0.24482971,0.66811204,0.9300966,0.45526397,0.5547789
2017-04-06,0.22445214,0.5939266,0.7505665,0.3796051,0.46037143
2017-04-07,0.21439981,0.5597019,0.7071588,0.37200648,0.4511963
2017-04-08,0.20829874,0.5522126,0.6504778,0.3657472,0.43292302
2017-04-09,0.20984077,0.55562925,0.6212316,0.34530604,0.41310948
2017-04-10,0.20053309,0.5549135,0.61107147,0.33390743,0.4039467
2017-04-11,0.18970746,0.5040678,0.6097003,0.291304,0.36882812
2017-04-12,0.19088072,0.4858979,0.5607441,0.28458822,0.35496324
2017-04-13,0.17954361,0.46656704,0.54076034,0.26990944,0.3407411
2017-04-14,0.17881137,0.44871593,0.49833137,0.2601235,0.320243
2017-04-15,0.1686784,0.44433832,0.4952773,0.25020134,0.3114434
2017-04-16,0.17250043,0.48900938,0.52598196,0.23215467,0.29903924
2017-04-17,0.15305066,0.6762174,0.6990304,0.2745371,0.36686653
2017-04-18,0.20783848,0.6993638,0.9155029,0.33915746,0.46015805
2017-04-19,0.18572307,0.6933371,0.7830008,0.31740677,0.41206312
2017-04-20,0.17865664,0.6034819,0.6436497,0.2742229,0.35062855
